id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
1072615662693089281,1072615662693089281,1544566476000,2018-12-11,19:14:36,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Estamos acompanhando a apuração das autoridades sobre o crime bárbaro cometido hoje na Catedral Metropolitana de Campinas, em São Paulo.  Nossos votos de solidadiedade às vítimas dessa tragédia e aos familiares.",,[],[],1373,4733,46309,,[],https://twitter.com/jairbolsonaro/status/1072615662693089281,,,0
1072489542278623233,1072489542278623233,1544536407000,2018-12-11,10:53:27,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Deixo aqui mais um forte abraço aos Mineiros e todo Brasil pela consideração e mais um muito obrigado a todo corpo médico da Santa Casa de Juiz de Fora. https://twitter.com/Analuciacardoso/status/1072325680120168448 …,,['https://twitter.com/Analuciacardoso/status/1072325680120168448'],[],1657,7007,45122,,[],https://twitter.com/jairbolsonaro/status/1072489542278623233,,https://twitter.com/Analuciacardoso/status/1072325680120168448,0
1072306217190649856,1072306217190649856,1544492699000,2018-12-10,22:44:59,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Discurso de diplomação de Presidente eleito da República Federativa do Brasil. http://youtu.be/Q4roWPAM7e4 ,,['http://youtu.be/Q4roWPAM7e4'],[],1240,3461,22810,,[],https://twitter.com/jairbolsonaro/status/1072306217190649856,,,0
1072208954913120256,1072208954913120256,1544469510000,2018-12-10,16:18:30,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Como sempre tenho dito, encaro esta etapa de minha vida como uma missão de Deus. Faremos o possível para dar à nossa nação um futuro com dias melhores. Brasil acima de tudo; Deus acima de todos! 🇧🇷 pic.twitter.com/6fG4wge06O",,[],['https://pbs.twimg.com/media/DuFAWu5XQAAAkxx.jpg'],5451,9427,65917,,[],https://twitter.com/jairbolsonaro/status/1072208954913120256,,,0
1071807824634757120,1071807824634757120,1544373873000,2018-12-09,13:44:33,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Comunico a indicação do Sr. Ricardo de Aquino Salles para estar à frente do futuro Ministério do Meio Ambiente.,,[],[],3221,5289,41939,,[],https://twitter.com/jairbolsonaro/status/1071807824634757120,,,0
1071756786707906560,1071755636680155140,1544361704000,2018-12-09,10:21:44,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Este é o momento de propor novos caminhos, e a Cúpula Conservadora das Américas representa este anseio. Parabéns pela iniciativa e que venham muitos outros! Jair Bolsonaro, Presidente eleito do Brasil. 🇧🇷",,[],[],619,2825,22477,,[],https://twitter.com/jairbolsonaro/status/1071756786707906560,,,0
1071756097558642689,1071755636680155140,1544361540000,2018-12-09,10:19:00,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"As eleições de 2018 representam uma resposta aos estragos que esse projeto de poder causou em todos os lugares, em especial na Venezuela. Nosso país deixará de ser a galinha dos ovos de ouro e voltará a colocar os interesses e valores dos brasileiros no topo.",,[],[],505,3363,23685,,[],https://twitter.com/jairbolsonaro/status/1071756097558642689,,,0
1071755894801731584,1071755636680155140,1544361492000,2018-12-09,10:18:12,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"O poder popular foi substituído por um grupo fechado que usurpava as demandas sociais e assim tomava o controle de tudo, fundado por Lula e Fidel Castro em 1990, conhecido como Foro de São Paulo.",,[],[],309,2329,12749,,[],https://twitter.com/jairbolsonaro/status/1071755894801731584,,,0
1071755636680155140,1071755636680155140,1544361430000,2018-12-09,10:17:10,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Primeira Cúpula Conservadora das Américas: Por muito tempo o pensamento conservador e os valores familiares que predominam em nossa sociedade foram marginalizados graças a um projeto de poder revolucionário tocado por lideranças de esquerda em todo o continente.,,[],[],1695,6209,38009,,[],https://twitter.com/jairbolsonaro/status/1071755636680155140,,,0
1071719106792038400,1071719106792038400,1544352721000,2018-12-09,07:52:01,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Fakenews descarada do dia: pic.twitter.com/I8BUAkpPfq,,[],['https://pbs.twimg.com/media/Dt-C17SWwAAWJM-.jpg'],2472,5787,36966,,[],https://twitter.com/jairbolsonaro/status/1071719106792038400,,,0
